id_exemplar,codigo_barras,colecao,biblioteca,status_material,localizacao,registro_sistema,circulavel,grupo_cdd
1121626,2014022107,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.41 P831i,208669,True,primario_004
1121982,2014022102,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 K76p 5.ed.,208712,True,primario_004
1121981,2014022101,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 K76p 5.ed.,208712,True,primario_004
1121980,2014022100,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.42 K76p 5.ed.,208712,True,primario_004
1122017,2014022113,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.774.6 R634a 3.ed.,208716,True,primario_004
1122016,2014022112,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.774.6 R634a 3.ed.,208716,True,primario_004
1122392,2014022430,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122398,2014022436,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122400,2014022438,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122391,2014022429,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.031.6 M689,208765,True,primario_004
1122394,2014022432,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122397,2014022435,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122393,2014022431,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122396,2014022434,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122395,2014022433,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122399,2014022437,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.031.6 M689,208765,True,primario_004
1122426,2013113144,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.63 G463o,208767,True,primario_004
1122430,2013113148,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.63 G463o,208767,True,primario_004
1122429,2013113147,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.63 G463o,208767,True,primario_004
1122428,2013113146,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.63 G463o,208767,True,primario_004
1122432,2013113150,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.63 G463o,208767,True,primario_004
1122427,2013113145,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.63 G463o,208767,True,primario_004
1122431,2013113149,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.63 G463o,208767,True,primario_004
1122437,2014022788,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.85 I61 2.ed.,208768,True,primario_004
1122436,2014022787,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.85 I61 2.ed.,208768,True,primario_004
1122435,2014022786,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.85 I61 2.ed.,208768,True,primario_004
1122438,2014022789,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.85 I61 2.ed.,208768,True,primario_004
1122454,2014022792,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.85:658 F917d,208771,True,primario_004
1122453,2014022791,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.85:658 F917d,208771,True,primario_004
1122452,2014022790,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.85:658 F917d,208771,True,primario_004
1122481,2014022796,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1015948,2012021011,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1015946,2012021009,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1015950,2012021013,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1015949,2012021012,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1015947,2012021010,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1122482,2014022797,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1015951,2012021014,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 L783w 2.ed.,208774,True,primario_004
1122480,2014022795,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.62 L783w 2.ed.,208774,True,primario_004
1122520,2014015436,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.41 C945f,208779,True,primario_004
1122519,2014015435,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.41 C945f,208779,True,primario_004
1122668,2014022594,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.2 R859b,208796,True,primario_004
1122666,2014022592,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.2 R859b,208796,True,primario_004
1122665,2014022591,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.2 R859b,208796,True,primario_004
1122667,2014022593,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.2 R859b,208796,True,primario_004
1122664,2014022590,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.2 R859b,208796,True,primario_004
1135765,2014028362,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5 L668g,208797,True,primario_004
1135766,2014028363,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5 L668g,208797,True,primario_004
1135767,2014028364,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5 L668g,208797,True,primario_004
1135763,2014028360,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5 L668g,208797,True,primario_004
1135764,2014028361,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5 L668g,208797,True,primario_004
1122669,2014026348,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.738.5 L668g,208797,True,primario_004
1123098,2014017748,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.2 M543p DISSERT,208871,True,primario_004
1123298,2013094359,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056 D755d EVEN,208928,False,primario_004
1123297,2013094358,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056 D755d EVEN,208928,False,primario_004
1123300,2013094361,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056:004.8 C579c EVEN,208929,False,primario_004
1123299,2013094360,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056:004.8 C579c EVEN,208929,False,primario_004
1123302,2013094372,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056 C934c EVEN,208930,False,primario_004
1123301,2013094371,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056 C934c EVEN,208930,False,primario_004
1123304,2013094376,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056 C934c EVEN,208931,False,primario_004
1123303,2013094375,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056 C934c EVEN,208931,False,primario_004
1123453,2013094377,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056 C934c EVEN,208942,False,primario_004
1123454,2013094378,Eventos,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056 C934c EVEN,208942,False,primario_004
1123558,2014004857,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123555,2014004854,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123551,2014004850,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123554,2014004853,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123556,2014004855,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123559,2014004858,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123557,2014004856,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123552,2014004851,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123550,2014004849,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.451 Y12e,208962,True,primario_004
1123553,2014004852,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 Y12e,208962,True,primario_004
1123581,2014002579,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123579,2014002577,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123575,2014002573,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123573,2014002571,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,ESPECIAL,004.773 R721m,208965,True,primario_004
1123576,2014002574,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123574,2014002572,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123577,2014002575,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123580,2014002578,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123578,2014002576,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 R721m,208965,True,primario_004
1123591,2014002559,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208966,True,primario_004
1123589,2014002557,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208966,True,primario_004
1123592,2014002560,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208966,True,primario_004
1123590,2014002558,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208966,True,primario_004
1123588,2014002556,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208966,True,primario_004
1123587,2014002555,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208966,True,primario_004
1123585,2014002553,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,ESPECIAL,004.773 B365m,208966,True,primario_004
1123586,2014002554,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208966,True,primario_004
1123598,2014002550,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208967,True,primario_004
1123596,2014002548,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208967,True,primario_004
1123600,2014002552,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208967,True,primario_004
1123595,2014002547,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208967,True,primario_004
1123597,2014002549,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208967,True,primario_004
1123594,2014002546,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208967,True,primario_004
1123593,2014002545,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,ESPECIAL,004.773 B365m,208967,True,primario_004
1123599,2014002551,Acervo Circulante,Biblioteca Setorial Profª. Maria José Mamede Galvão - FELCS - Currais Novos,REGULAR,004.773 B365m,208967,True,primario_004
1123789,2013108898,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.41 C198m DISSERT,208980,True,primario_004
1124133,2014022409,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004 S636,209045,True,primario_004
1124142,2014022418,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124134,2014022410,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124141,2014022417,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124135,2014022411,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124140,2014022416,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124137,2014022413,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124139,2014022415,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124136,2014022412,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124138,2014022414,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S636,209045,True,primario_004
1124285,2014014557,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.932 M357p,209061,True,primario_004
1124283,2014014555,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.932 M357p,209061,True,primario_004
1124286,2014014558,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.932 M357p,209061,True,primario_004
1124284,2014014556,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.932 M357p,209061,True,primario_004
1124287,2014014559,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.932 M357p,209061,True,primario_004
1125586,2013095255,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.738.52:339 G819c,209265,True,primario_004
1126285,2014016061,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.932 S571s DISSERT,209452,True,primario_004
1126541,2014035082,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.03 O13s 3.ed.,209544,True,primario_004
1126567,2014035084,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.41 K86q 2.ed.,209548,True,primario_004
1127349,2014030482,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.52 L473s,209747,True,primario_004
1127352,2014030485,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.52 L473s,209747,True,primario_004
1127351,2014030484,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.52 L473s,209747,True,primario_004
1127348,2014030481,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.738.52 L473s,209747,True,primario_004
1127350,2014030483,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.52 L473s,209747,True,primario_004
1134853,2014025870,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.41 K16l 1.ed.,209749,True,primario_004
1134854,2014025871,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.41 K16l 1.ed.,209749,True,primario_004
1127267,2014025869,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.41 K16l 1.ed.,209749,True,primario_004
1127711,2014035608,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,658:004 R672d DISSERT,209818,True,correlato_004
1127698,2014035674,Teses,Biblioteca Central Zila Mamede,ESPECIAL,005.94:004.9 M488c TESE,209822,True,correlato_004
1128897,2014037636,Teses,Biblioteca Setorial do Centro Ciências Sociais Aplicadas - CCSA,ESPECIAL,005.94:004.9 M488c TESE,209822,True,correlato_004
1128851,2014029948,Teses,Biblioteca Central Zila Mamede,ESPECIAL,004.023 S729a TESE,210155,True,primario_004
1128747,2014036859,Teses,Biblioteca Central Zila Mamede,ESPECIAL,004.85 S676c TESE,210167,True,primario_004
1128735,2014036851,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,343.451:004 B574r DISSERT,210170,True,correlato_004
